"lon","lat"
28.375,-25.875
26.125,-25.875
28.375,-25.625
28.125,-25.625
26.125,-25.625
30.875,-25.625
29.875,-25.625
30.875,-25.375
30.375,-25.375
-65.82,-25.18
-65.73,-25.17
-65.84,-25.16
30.375,-25.125
30.625,-24.875
28.375,-24.625
30.875,-24.625
30.375,-24.125
29.375,-23.875
133.86797,-23.76527
132.75127,-23.64857
30.125,-23.625
132.71794,-23.61524
-65.4,-23.58
-65.42,-23.51
26.875,-23.125
29.875,-22.875
167.4,-22.666666
167.40834,-22.658333
-65.23,-20.7
-65.38,-18.95
-66.15,-17.38
145.8502,-17.26
-67.23,-16.95
-68.08,-16.53
-68.08,-16.52
-68.08,-16.5
-69.02,-15.22
-69.07,-14.68
-76.7,-11.98
-76.58,-11.72
43.32028,-11.6475
-78.92,-7.33
42.617577,-7.272588
-78.55,-6.75
36.772923,-5.394468
38.2822,-4.7942
-79.083,-2.9
-79.08,-2.9
-79.0817,-2.8951
-78.98,-2.84
-78.81,-2.26
-78.66,-2.25
-78.5,-1.52
-78.5,-1.25
-78.53,-0.97
-79.03,-0.95
-79.033,-0.95
-78.23,-0.77
-78.62,-0.72
-78.69,-0.43
-78.45,-0.37
-78.53,-0.25
-78.5,-0.233
-78.5,-0.23
-78.33,-0.23
-78.46,-0.18
-78.47,-0.17
-78.54,-0.16
-78.52,-0.13
-78.5,-0.12
-78.45,0.02
-78.5,0.08
-78.38,0.2
-78.33,0.25
-78.37,0.3
-78.366,0.3
-78.25,0.3
-78.116,0.35
-78.12,0.35
-77.98,0.6
-82.42,8.73
-82.43,8.75
-82.44,8.8
38.766666,9.016666
-82.96,9.02
38.716667,9.083333
42.06,9.17
42.05,9.2
42.01,9.24
42.016666,9.383333
-83.68,9.57
-84.14,9.86
-84.14361,9.86139
39.37,14.02
44.2456,14.2044
-76.57,18.03
-71.75,18.23
-71.75,18.233334
-72.26667,18.433332
-97.792,18.975
-155.24805,19.39046
-155.30853,19.4407
-98.904,19.449
-98.903,19.449
-98.905,19.461
-155.3489,19.46269
-98.882,19.465
-155.36267,19.47655
-155.37389,19.48361
-98.888,19.492
-155.38551,19.49249
-98.81,19.513
-98.892,19.568
-100.339,19.582
-155.32832,19.67601
-155.25964,19.69131
-155.46101,19.70219
-155.44576,19.71589
-155.44797,19.72746
-155.45416,19.74781
-155.63933,19.79114
-155.61913,19.81673
-155.60667,19.82499
-155.59859,19.82883
-155.63843,19.82958
-155.55898,19.83159
-155.57417,19.83666
-155.58566,19.83821
-155.69339,19.89487
-155.67506,19.89628
-100.84,19.9
-100.833336,19.90361
-155.67635,19.91501
-155.68256,19.94247
-98.333336,20.025
-155.71967,20.02666
-156.26347,20.69359
-100.267,20.705
-156.17764,20.70515
-156.14136,20.7177
-156.23563,20.7359
-156.2448,20.73981
-156.23592,20.74022
-156.21828,20.74125
-156.22931,20.75336
-156.2708,20.75443
-156.27757,20.75603
-156.23666,20.75698
-156.28479,20.75807
-156.24628,20.75868
-156.2886,20.76401
-156.2961,20.76681
-156.24384,20.76779
-156.3074,20.77223
-156.24701,20.77337
-156.30803,20.78734
-100.045,20.792
-156.88593,20.80549
-156.30563,20.81659
-156.3157,20.82733
-156.92703,20.83222
-156.30849,20.84819
-156.91185,20.86338
-156.96468,20.86394
-100.385,20.998
-157.85,21.3
-102.273,22.147
120.88333,23.48333
120.88333,23.483334
65.5,23.75
65.47,23.92
121.166664,24.066668
121.16667,24.06667
65.4,24.12
121.566666,24.266666
121.56667,24.26667
121.3,24.316668
121.3,24.31667
121.3,24.3167
121.55,24.766666
121.55,24.76667
121.34167,24.775
-100.07,24.82
-100.56084,24.969723
-100.561,24.97
121.91061,25.125242
121.78333,25.13333
121.78333,25.133333
-105.65,25.333
-100.483,25.35
-100.48333,25.35
-100.164,25.363
-100.24,25.382
-100.535,25.388
-100.513885,25.38825
-100.306,25.393
-100.338,25.396
-112.552,29.869
61.9,30.07
-85.61917,31.27472
64.28,31.33
-110.2759,31.5465
-110.5195,31.5642
34.93538,31.64476
34.66617,31.711546
34.68193,31.722433
34.59751,31.724766
35.02483,31.726986
35.12927,31.750538
35.089134,31.773054
-85.97139,31.81083
34.698185,31.837933
34.706627,31.839771
34.866093,31.853823
34.86609,31.855625
35.136463,32.01478
34.978672,32.048866
34.994553,32.050694
34.995594,32.05701
34.91508,32.068573
34.91919,32.109165
34.912815,32.114563
-110.92583,32.22167
-110.9526,32.2312
-110.99722,32.23833
62.02,32.37
-87.71111,32.49805
34.95414,32.501507
34.93246,32.632214
-87.99917,32.63833
-88.12611,32.69389
-4.92,32.75
35.302464,32.836258
-116.61944,32.83663
35.113407,32.844376
35.11256,32.845604
35.11554,32.847084
35.25761,32.848003
35.735107,32.848694
131.169,32.8651
35.61889,32.89512
35.623173,32.896908
35.747196,32.904545
35.746128,32.904552
35.744007,32.907265
35.7483,32.90995
35.75365,32.91083
35.600792,32.911407
35.756866,32.91262
35.753662,32.912632
35.74619,32.91447
35.455425,32.916294
-105.838806,32.92758
35.68212,32.928257
35.703552,32.936287
35.473736,32.961338
35.819233,32.965527
35.821384,32.96732
35.82462,32.97091
35.389305,32.99305
35.20206,33.014828
35.475056,33.04339
35.407646,33.059746
35.813484,33.06293
35.60578,33.069183
35.602566,33.069195
35.61116,33.074577
35.601524,33.07551
35.59725,33.078228
35.591908,33.080048
35.105663,33.082413
35.599415,33.08273
-111.74167,33.08333
35.64464,33.131268
35.740486,33.20843
-87.54833,33.21278
35.622635,33.23593
35.73529,33.236404
35.744984,33.242672
35.65272,33.244843
35.648434,33.245758
35.691357,33.246502
35.690285,33.246506
35.683846,33.24653
35.648438,33.246662
35.69458,33.24739
35.69137,33.248302
35.653812,33.248444
35.648445,33.248463
35.75146,33.248955
35.65489,33.249344
35.650597,33.24936
35.582016,33.271225
35.58309,33.27212
35.579872,33.272133
35.582058,33.281143
35.57991,33.281147
69.65,33.3
35.77434,33.302048
35.77865,33.303833
35.796955,33.31186
35.79159,33.312786
35.799126,33.315456
67.22,33.32
69.92,33.33
69.9,33.33
-111.44991,33.38175
69.02,33.45
-86.77167,33.47028
133.537,33.542
68.18,33.62
-117.92,33.65
-77.433334,33.65
-87.63,33.68139
-110.919,33.816
-108.62,33.83
-110.95833,33.84167
-109.9195,33.9591
-86.51889,33.99333
-85.45692,34.00717
70.7,34.03
70.47,34.05
-118.24278,34.05222
74.59354,34.07125
-117.27205,34.11181
-109.96667,34.11667
75.01946,34.129333
134.499,34.1296
134.592,34.1308
134.578,34.1381
-109.96667,34.16667
-118.176674,34.22763
73.22,34.25
69.98,34.25
67.58,34.38
-87.29,34.43444
-119.27632,34.4484
-109.60528,34.47528
-2.21944,34.4872
-119.79,34.49
-2.11778,34.535
-111.85,34.56667
69.53,34.57
135.912,34.6105
133.832,34.6175
135.217,34.65
133.866,34.6642
135.761,34.6695
135.732,34.6717
68.95,34.68
135.71,34.6945
135.369,34.7108
134.094,34.7561
134.583,34.7833
135.35,34.7847
135.353,34.7931
-111.761,34.8697
71.13,34.87
135.2,34.8833
70.75,34.9
70.07,34.93
68.5,34.95
138.789,34.9627
67.67,34.97
133.897,34.9733
69.63,35.05
133.542,35.0781
25.666666,35.083332
139.027,35.0851
134.101,35.0894
133.965,35.0918
134.327,35.1194
69.27,35.12
139.116,35.1408
139.116,35.1491
26.066668,35.15
25.566668,35.15
139.141,35.1575
-106.381,35.167
69.22,35.18
139.078,35.1991
139.022,35.2044
139.103,35.2075
139.041,35.2158
138.978,35.2158
139.003,35.2158
133.583,35.2207
138.991,35.2241
69.2,35.23
139.703,35.2325
134.016,35.2344
139.12,35.2399
133.798,35.2508
139.003,35.2658
139.116,35.2908
139.553,35.2991
139.528,35.2991
133.996,35.3062
139.516,35.3074
139.15,35.3101
139.356,35.3125
139.316,35.3158
139.444,35.3208
139.319,35.3208
139.256,35.3292
72.63,35.33
139.141,35.3324
139.141,35.3408
139.578,35.3491
139.406,35.3625
139.344,35.3708
139.244,35.3708
139.381,35.3792
139.456,35.3792
139.394,35.3792
69.47,35.38
139.641,35.3824
139.528,35.3824
139.269,35.3875
139.419,35.3875
139.616,35.3991
139.041,35.4074
139.566,35.4074
139.666,35.4158
138.991,35.4158
139.403,35.4241
139.653,35.4241
140.072,35.4283
139.019,35.4292
139.616,35.4324
139.278,35.4324
139.641,35.4324
139.316,35.4324
139.516,35.4324
-108.742256,35.436626
139.603,35.4408
139.678,35.4408
139.578,35.4408
139.466,35.4408
139.291,35.4491
139.503,35.4491
139.666,35.4491
139.466,35.4574
139.578,35.4574
139.378,35.4574
139.591,35.4574
139.303,35.4574
139.366,35.4658
139.616,35.4658
140.134,35.4699
68.97,35.47
139.603,35.4741
139.378,35.4824
139.278,35.4824
140.034,35.4866
139.366,35.4908
139.553,35.4908
139.741,35.4908
139.753,35.4908
139.378,35.4908
140.084,35.4949
139.766,35.4991
139.753,35.4991
69.82,35.5
139.778,35.5074
139.716,35.5074
139.666,35.5158
139.328,35.5158
139.753,35.5158
139.778,35.5158
140.084,35.5199
139.591,35.5241
139.366,35.5241
139.753,35.5241
139.491,35.5241
139.791,35.5241
139.666,35.5241
134.138,35.525
140.059,35.5283
74.48,35.53
139.703,35.5324
139.716,35.5324
140.109,35.5366
139.341,35.5407
139.578,35.5408
139.753,35.5408
-84.05027,35.54555
-106.79381,35.546463
139.328,35.5491
139.703,35.5491
139.591,35.5491
139.676,35.5504
27.166666,35.566666
139.141,35.5741
69.45,35.58
139.666,35.5824
-118.67317,35.583237
139.303,35.5907
139.291,35.5907
139.482,35.5977
139.291,35.6074
139.628,35.6074
139.633,35.6094
139.178,35.6157
139.833,35.6275
139.553,35.6324
-105.23986,35.65353
-106.74308,35.66788
71.33,35.67
-118.26104,35.67285
71.33,35.68
-105.07211,35.71647
69.32,35.73
0.2,35.74
0.09,35.74
-118.71084,35.76522
72.03,35.78
139.895,35.8274
139.581,35.8305
139.995,35.8677
64.83,35.9
71.77,35.9
74.35,35.9
65.1,35.92
-121.35012,35.92107
27.766666,35.933334
71.95,35.95
139.294,35.9647
68.7,35.97
139.336,35.9944
139.563,36.0053
139.084,36.0085
68.58,36.02
-8.1,36.03
139.309,36.0533
-5.5080566,36.05681
-104.35403,36.070637
139.726,36.078
139.391,36.0797
-105.24947,36.08572
-5.7505755,36.093422
-5.7779756,36.101135
-5.706516,36.10195
-5.7345586,36.104523
-5.72176,36.110836
-5.721806,36.11089
-5.7217636,36.110943
-5.8158464,36.115788
-5.767732,36.123173
27.85,36.133335
-5.502477,36.137096
-5.854982,36.144405
-109.50833,36.15
-5.855433,36.152855
-5.6983976,36.160683
-105.2325,36.178
28.066668,36.183334
-5.8822103,36.197643
27.883333,36.2
-5.66,36.2
-5.9192286,36.201332
-106.3497,36.2058
-5.8221626,36.227844
27.883333,36.233334
28.116667,36.233334
-106.76603,36.23397
-5.369365,36.23652
-5.9477735,36.24019
138.647,36.2442
-5.432378,36.245358
139.071,36.2463
28.15,36.25
72.25,36.27
-5.9709086,36.273552
-109.206,36.274
-5.89,36.28
-81.84,36.28
-5.67,36.29
72.25,36.3
-5.595058,36.300053
-5.6629972,36.307533
-5.89,36.37
-5.78,36.38
-5.67,36.38
137.608,36.3867
-5.9227004,36.386913
-5.923365,36.387104
-5.8669863,36.391582
-6.123013,36.39322
139.053,36.3975
-5.857692,36.39833
-5.83552,36.40632
-121.26983,36.4118
22.483334,36.416668
-5.798241,36.43004
-6.1485186,36.431946
-6.2208395,36.45523
-5.9,36.46
-6.01,36.46
-5.67,36.47
-5.79,36.47
-5.776655,36.47461
-118.85665,36.47714
-5.7219577,36.480774
-5.749906,36.481205
-5.761425,36.48503
139.187,36.4975
138.524,36.5081
26.35,36.533333
138.548,36.5369
138.505,36.5408
-105.13133,36.54678
-6.2032104,36.55175
-5.79,36.56
-105.059586,36.564137
-93.49,36.57
-6.185924,36.598827
-6.156347,36.60032
-5.154,36.653
-5.087,36.654
-5.12,36.66
-5.01,36.66
-5.076,36.663
-5.056944,36.68781
-5.0445175,36.688076
-2.89,36.69
-5.055449,36.69052
-5.054,36.691
-5.043,36.691
-5.050839,36.691383
-5.0416417,36.69402
-121.79348,36.698677
-5.032,36.7
-5.3,36.71
25.183332,36.716667
-91.87,36.72
-5.319429,36.72282
-121.78149,36.7318
-108.53,36.74
-5.0556993,36.7432
138.889,36.7531
-5.005663,36.75705
-5.384224,36.7599
139.187,36.7639
139.109,36.7686
-3.67,36.77
-5.516,36.781
24.616667,36.783333
23.6,36.783333
-4.9928026,36.79467
-6.3,36.83
-6.359429,36.83413
-5.4343596,36.843067
-6.3501925,36.846203
-6.344048,36.849266
69.37,36.85
-6.347916,36.85596
-3.67,36.86
-4.12,36.86
-2.77,36.86
-111.585,36.8662
-5.509715,36.872704
-2.77,36.879
-4.072,36.884
-4.0062723,36.89254
-4.005678,36.8926
-3.926,36.894
-4.02993,36.90004
-4.0727468,36.90468
-2.725,36.906
-4.072,36.911
-2.691,36.915
-4.083,36.92
-6.52,36.93
-3.848,36.931
-2.882,36.934
-4.0830083,36.93579
-4.7530074,36.93624
-4.752919,36.936325
-4.084,36.938
-4.8,36.94
-4.3822684,36.94572
25.6,36.95
-2.88,36.95
-3.56,36.95
-3.67,36.95
-2.66,36.95
-4.5802145,36.951996
-4.578952,36.955574
-4.436988,36.95621
-4.5806184,36.95957
-4.4467096,36.961918
-4.4440346,36.96359
-4.4528613,36.968216
-4.337081,36.970943
-4.4794145,36.971573
-4.473587,36.97173
-4.492647,36.973595
-121.8446,36.9753
-6.411236,36.976433
-6.410335,36.97663
-6.426431,36.98021
-4.465367,36.9836
-4.4732385,36.98628
-4.47965,36.986633
-5.359741,36.98934
-4.306114,36.989643
-3.6062446,36.999523
-3.6058886,37.0014
-3.6078389,37.003544
-3.6068318,37.005512
-4.2931027,37.006298
-6.304582,37.010933
-6.2626963,37.01121
-6.275479,37.012173
-4.2338905,37.01227
-3.6017487,37.012283
-6.304579,37.01242
-4.513822,37.01289
-2.7977955,37.01342
-4.5059566,37.017002
-6.52,37.02
-4.277557,37.02161
-5.496924,37.03324
-4.272767,37.03638
-4.169291,37.038517
-7.87,37.04
-7.98,37.04
-2.77,37.04
-3.56,37.04
-3.44,37.04
-8.1,37.04
-95.4798,37.0464
25.466667,37.05
-4.199405,37.055866
-107.87408,37.05788
-4.1181974,37.064564
-2.6599452,37.06927
-94.51,37.08
25.533333,37.083332
25.15,37.083332
-3.4600577,37.088093
-4.296475,37.089638
-93.72,37.09
-95.359,37.0964
-6.07,37.1
-2.697849,37.104656
-6.436174,37.10522
-6.74,37.11
-6.52,37.11
-2.703243,37.115326
25.433332,37.116665
25.816668,37.116665
-6.4968514,37.12896
-8.21,37.13
-2.77,37.13
-8.09,37.13
-3.78,37.13
-91.5,37.13
-2.88,37.13
-3.56,37.13
-3.45,37.13
-7.87,37.13
-122.34528,37.145454
25.583334,37.15
24.516666,37.15
-6.2037807,37.151546
-1.9253993,37.16011
-95.6914,37.1614
25.5,37.166668
-96.1356,37.1678
-6.6854715,37.16798
-95.1099,37.1684
-94.651,37.1697
-5.73,37.18
-93.06,37.18
-6.545732,37.181732
-120.40442,37.18436
-6.500221,37.18543
-6.4996285,37.185528
-6.4999475,37.186104
-6.551902,37.187485
-6.5057335,37.187763
-6.554029,37.188663
-3.598218,37.193752
-6.52,37.2
-6.732442,37.201687
-99.4101,37.2019
-6.7130556,37.20299
-6.708667,37.208355
-6.702989,37.209946
-6.8360944,37.211857
-6.442318,37.218655
-8.21,37.22
-3.45,37.22
-3.33,37.22
-3.11,37.22
-3.9,37.22
-8.32,37.22
-93.3,37.22
-4.35,37.22
-8.09,37.22
-7.149929,37.221252
-6.4878664,37.23432
-6.44781,37.236332
-122.4002,37.2384
-7.0021887,37.269512
-6.5196433,37.271866
-1.8386121,37.279198
140.393,37.29
140.394,37.2917
-122.2721,37.2962
-7.1860194,37.296753
-7.1858034,37.296925
-7.1841416,37.297047
-4.35,37.31
-4.01,37.31
-3.9,37.31
-3.56,37.31
-2.77,37.31
-1.8,37.31
-89.53,37.31
-4.123,37.316
-1.76,37.32
-1.97,37.36
-2.7068317,37.362434
139.562,37.392
-4.36,37.4
34.558,37.404
-4.336251,37.414215
-95.6824,37.4269
-6.796148,37.43069
-2.712,37.438
-119.677,37.4396
-2.9264774,37.43998
-4.291938,37.44148
25.333334,37.45
38.45,37.45
-6.8872204,37.454227
-94.7047,37.4547
-2.930578,37.454884
-3.9017172,37.46674
-96.225,37.4692
-6.877465,37.47557
71.55,37.48
-95.4931,37.4812
-7.423533,37.48524
-7.63,37.49
140.155,37.4903
-7.0430775,37.502552
-3.8258443,37.506313
-94.8244,37.5087
140.131,37.5186
-3.7767892,37.520863
140.102,37.5311
140.077,37.5322
24.283333,37.533333
22.396944,37.54889
-95.2432,37.557
-3.7245271,37.558067
-0.96,37.56
-122.511734,37.56273
25.233334,37.566666
-1.07,37.57
-3.6689403,37.57004
-2.32,37.58
-3.9,37.58
-8.66,37.58
22.741112,37.582222
26.066668,37.583332
-1.069,37.585
22.046389,37.587223
-95.0769,37.6007
-89.84,37.61
-4.42,37.61
-99.0282,37.6159
26.183332,37.616665
-3.696467,37.6197
-91.27,37.63
24.316668,37.633335
-7.2148542,37.63679
-98.2704,37.6388
-120.99583,37.63917
-2.2135208,37.64313
-90.68,37.65
-6.84,37.65
140.161,37.6506
-96.5779,37.6581
-3.5477588,37.659313
-94.8091,37.6612
22.074444,37.663055
22.183332,37.664444
20.833334,37.666668
140.45,37.6667
-2.2,37.67
-1.75,37.67
-4.59,37.67
140.111,37.6786
31.31,37.68
26.35,37.683334
-96.0796,37.688
-97.1455,37.6928
-6.271402,37.696568
-7.3040257,37.69775
-2.2430375,37.703457
-7.4241095,37.70535
-100.072,37.7173
-3.51,37.72
-3.4,37.72
-94.8718,37.7221
-3.478393,37.731388
-3.4721355,37.732483
-119.583885,37.734165
-3.4599857,37.738743
-122.45333,37.73878
-94.33,37.74
-122.43604,37.7411
-122.41542,37.743282
-3.528495,37.747055
-3.5283709,37.747143
-2.8550117,37.747894
-4.82,37.75
-5.27,37.75
-3.5444458,37.755157
-6.487314,37.756023
-3.68,37.76
-2.88,37.76
-3.11,37.76
-1.643,37.764
-122.17069,37.76447
-5.5838203,37.764706
-6.397464,37.77254
-5.47,37.773
-3.064054,37.773308
-122.41833,37.775
-5.4722724,37.775173
-6.858254,37.775974
-92.16,37.78
-6.40977,37.78397
-6.393975,37.78583
-5.34861,37.788876
-2.994,37.79
22.456667,37.791668
-3.4990451,37.79186
-122.256256,37.793266
140.983,37.8
25.78639,37.80389
-2.975929,37.805008
-3.4,37.81
-3.51,37.81
140.983,37.8167
-2.96,37.817
-94.29,37.82
-5.813451,37.828426
-6.6444287,37.82985
-5.588668,37.833694
-6.4247446,37.83954
-4.93,37.84
-4.82,37.84
-3.0428836,37.84091
-3.063,37.844
-2.77,37.85
-90.52,37.85
-3.79,37.85
-1.86,37.85
-7.2481985,37.850624
-6.177137,37.851463
-5.2786,37.85518
-5.5070586,37.85616
-5.507486,37.85702
-6.4532995,37.858196
-5.557226,37.862495
-5.669808,37.86295
-6.470831,37.863014
-5.900345,37.863277
-5.669661,37.863594
-122.241905,37.864437
-25.7897,37.868
-5.6385517,37.869293
-6.9487615,37.869473
-5.638367,37.86954
-6.753086,37.869682
-5.31189,37.870857
-5.651316,37.871197
-122.23236,37.87147
-122.2605,37.8745
-122.26007,37.87478
-6.528443,37.87539
-95.7339,37.8795
-2.881,37.88
-6.7827907,37.881012
-122.2252,37.882427
-6.0857186,37.88646
-6.5166674,37.887547
-3.0161066,37.88885
-90.32,37.89
-6.2302322,37.890984
-6.233543,37.891823
-7.001902,37.8925
-5.6864824,37.895523
-5.6329536,37.898518
-5.2864413,37.89928
-5.5719676,37.900406
-5.2966614,37.90502
-122.24301,37.905045
-7.006859,37.906548
-2.892,37.907
-5.29766,37.907135
-5.8426027,37.90863
-6.394276,37.908825
-5.2978296,37.910034
-5.512189,37.911167
-2.949,37.916
-5.298669,37.9191
-5.04,37.92
-5.3243957,37.920788
-6.0697784,37.921158
-6.130915,37.92207
-6.1331267,37.922462
22.4028,37.9238
-122.60913,37.92498
-2.994,37.925
-5.2642884,37.92821
-6.216302,37.92875
14.7,37.93
-6.6771584,37.932552
-2.801,37.934
-95.3995,37.9353
-5.8538055,37.936607
-6.3151417,37.937065
-6.8618383,37.939728
-90.79,37.94
-8.88,37.94
-2.54,37.94
-4.59,37.94
-122.76225,37.941498
-122.592125,37.947365
-5.314403,37.948566
22.45,37.95
-7.242141,37.951622
-2.937,37.952
-6.1941786,37.953693
-5.069374,37.953842
-5.7677765,37.95636
-5.834291,37.95665
-5.596748,37.958656
-6.5468726,37.959995
-6.2520514,37.96254
-6.2521744,37.962753
-6.4453883,37.96388
-6.046018,37.964123
-6.374989,37.965202
22.283333,37.966667
-122.60562,37.96676
-5.635983,37.967117
-122.6038,37.96835
-6.3482485,37.97049
58.0181,37.9719
-6.66995,37.976917
-94.7059,37.9797
-5.802566,37.98004
-5.5122356,37.980705
-6.7005315,37.9824
-6.3110647,37.985588
-5.422923,37.98648
-6.311615,37.98668
58.1286,37.9869
-6.744689,37.988632
-5.437568,37.991753
-6.3768134,37.995556
-5.452614,37.99565
-120.32155,38.000965
-6.7572265,38.00435
-2.88,38.006
-6.538342,38.008835
-5.5803533,38.00981
-94.7199,38.013
-2.88,38.015
-1.06,38.02
-122.273285,38.020817
-6.768815,38.021873
-95.175,38.0227
-6.4484677,38.026455
-5.6917543,38.02663
-6.7891393,38.02715
-8.08,38.03
-2.65,38.03
-2.77,38.03
-6.414031,38.033146
-6.4165716,38.034386
-120.234,38.040035
-122.04907,38.041073
-6.4313345,38.052948
-4.8147726,38.056587
-6.60016,38.0631
-6.6000323,38.063282
-6.901439,38.071205
-6.941426,38.07594
-5.6492276,38.082436
-5.64922,38.082542
-2.557088,38.08384
-6.856686,38.087967
-4.095271,38.09461
-95.025,38.1042
-6.882271,38.104286
-4.36,38.11
-1.97,38.12
-4.37,38.12
-122.94208,38.121567
-3.3693979,38.12594
-90.68,38.13
-122.60458,38.131817
-94.739,38.1432
-120.67268,38.165653
-95.2684,38.169
-2.718902,38.18253
-5.3589396,38.18553
-4.37,38.2
-2.77,38.21
-4.48,38.21
-4.974958,38.211975
-95.2925,38.2137
-122.65867,38.21425
-3.899677,38.22206
-5.2728195,38.229023
-4.271351,38.23948
-3.6831768,38.260914
-1.806,38.262
-5.97,38.27
21.888334,38.275
-0.59,38.28
-4.590202,38.28268
56.2889,38.2844
-4.9243116,38.285492
-4.83,38.29
-90.26,38.29
-1.17,38.29
-4.3028007,38.290295
-76.63611,38.29111
-4.500053,38.294266
-104.6319,38.2986
-2.42,38.3
-8.88,38.3
-2.19,38.3
-2.08,38.3
-1.97,38.3
-8.54,38.3
-4.37,38.3
-8.31,38.3
-8.65,38.3
-2.54,38.3
-8.19,38.3
-95.2409,38.3002
-123.01783,38.307575
-2.7256386,38.316067
-122.2904,38.3222
-2.703715,38.328808
-6.769335,38.331932
-4.0404453,38.335236
-2.8106499,38.339565
57.5636,38.3411
-3.0063345,38.347282
-95.0992,38.3517
-3.8398368,38.354103
-122.9411,38.35561
-2.685497,38.355988
-0.82,38.37
-0.71,38.37
-2.826191,38.376846
71.45,38.38
-2.657765,38.384884
-2.54,38.39
-2.31,38.39
-8.54,38.39
-2.42,38.39
-122.34275,38.40286
-95.7318,38.4147
-6.423212,38.414936
-6.53765,38.4174
-2.997039,38.417866
56.6764,38.4181
-2.745285,38.418335
-94.7359,38.4202
-3.5739596,38.42037
56.2864,38.4206
-2.84035,38.42474
-4.623814,38.42983
-4.19,38.43
-120.548,38.4312
-2.9538362,38.44327
-5.402657,38.4517
-0.7,38.46
-0.59,38.46
-0.82,38.46
48.8792,38.4653
-1.05,38.47
-123.1607,38.47901
-7.96,38.48
-8.54,38.48
-2.42,38.48
-2.31,38.48
-94.35,38.48
-100.906,38.4826
-2.7892969,38.484653
-97.6566,38.485
-98.2749,38.4978
56.3836,38.4997
22.316668,38.5
-106.7023,38.5069
-2.7933576,38.50786
-0.6489828,38.509155
-6.649179,38.509796
22.616667,38.533333
-0.36,38.54
-0.24,38.54
-0.13,38.54
-0.7,38.55
-0.81,38.55
-1.04,38.56
-0.93,38.56
22.25,38.566666
-8.31,38.57
-8.08,38.57
-8.19,38.57
-2.54,38.57
-2.65,38.57
-7.96,38.57
-2.77,38.57
-8.77,38.57
-122.69399,38.57118
-90.26,38.6
-0.7607904,38.601448
-95.2661,38.6078
-90.31,38.61
-122.76833,38.61306
-122.78051,38.613125
23.85,38.616665
-90.37,38.62
-5.1784825,38.623165
-98.5262,38.6247
-0.24,38.63
-0.35,38.63
0.01,38.63
-0.12,38.63
-0.47,38.64
-0.7,38.64
-0.58,38.64
-90.28,38.64
-0.59,38.64
-77.2375,38.645
22.266666,38.65
-95.2661,38.6513
-2.65,38.66
-9.34,38.66
-2.88,38.66
-5.166049,38.670303
-0.005787622,38.672184
48.3717,38.6797
22.2,38.683334
-0.41336408,38.684376
-5.242136,38.692142
-7.10294,38.698246
21.566668,38.7
22.15,38.7
-1.33,38.7
-0.23,38.72
-0.35,38.72
0.12,38.72
-0.12,38.72
-1.131,38.721
-120.53611,38.72306
-0.46,38.73
-0.58,38.73
-98.2478,38.7312
-9.46,38.75
-7.73,38.75
-9.23,38.75
-9.34,38.75
-9.57,38.75
-106.85995,38.75043
-95.1664,38.7595
-120.82222,38.76639
-108.80549,38.7665
-95.6704,38.7679
48.565,38.7703
-0.29512444,38.771793
-0.41011378,38.7744
-0.52511764,38.776894
21.681944,38.776943
21.933332,38.783333
21.71139,38.7975
21.75,38.8
-0.12,38.81
-91.14,38.81
-0.23,38.81
-0.35,38.81
22.266666,38.816666
-77.71111,38.82417
1.38,38.83
21.7,38.833332
22.266666,38.833332
24.533333,38.833332
-8.53,38.84
-9.46,38.84
21.536388,38.84083
-77.30667,38.84611
21.738056,38.851944
-94.8094,38.8521
-96.1785,38.8603
21.689722,38.860832
-0.29171506,38.86181
-76.98667,38.86528
-77.12556,38.86611
-77.70639,38.86639
24.55,38.866665
-77.68194,38.86861
-90.19,38.87
-123.10447,38.87575
-95.2479,38.8764
-6.98294,38.876446
21.590834,38.88
-90.19,38.88
-77.03694,38.88139
-77.0575,38.88222
56.5406,38.8864
-77.02649,38.889217
-77.03667,38.895
-76.94778,38.89694
-76.96194,38.89694
-77.0575,38.89944
-0.23,38.9
21.866388,38.900833
-77.07,38.90222
-121.08195,38.9036
21.809444,38.90917
-0.69,38.91
-76.96639,38.91028
21.772778,38.913887
21.7425,38.914722
21.924166,38.914722
-95.1976,38.916
21.786112,38.91639
21.723888,38.919724
1.38,38.92
1.26,38.92
-77.05278,38.92528
22.02111,38.927776
-2.76,38.93
-2.88,38.93
-92.32,38.93
23.366388,38.933613
21.607222,38.933613
-76.97056,38.93861
-76.93417,38.93917
-95.2502,38.9425
-90.18,38.95
-95.2459,38.9512
-107.1914,38.9543
-76.94583,38.95583
-95.2502,38.957
-95.246,38.9573
21.522778,38.960278
-77.14167,38.96472
-76.487,38.966167
-77.17667,38.96944
56.3308,38.9708
-76.91722,38.97111
21.596111,38.971943
-95.7651,38.9755
21.852222,38.977222
21.901388,38.9775
-94.7858,38.9795
-94.7877,38.9818
-76.32791,38.98388
21.6925,38.991943
21.862778,38.995277
21.591389,39.006943
21.498056,39.01889
21.878334,39.0225
21.547777,39.02778
21.724722,39.028057
21.453611,39.032223
-76.94528,39.03556
-95.1348,39.0382
-0.28485036,39.04183
-6.515906,39.047634
-0.7466359,39.05167
21.88,39.055832
-96.8303,39.0619
21.860556,39.063057
21.980833,39.066113
-91.64,39.07
-95.4375,39.0721
-96.8047,39.0736
